Time_h,Avg_Num_EVs,Num_Sim_1,Num_Sim_2,Num_Sim_3,Num_Sim_4,Num_Sim_5,Num_Sim_6,Num_Sim_7,Num_Sim_8,Num_Sim_9,Num_Sim_10,Num_Sim_11,Num_Sim_12,Num_Sim_13,Num_Sim_14,Num_Sim_15,Num_Sim_16,Num_Sim_17,Num_Sim_18,Num_Sim_19,Num_Sim_20,Num_Sim_21,Num_Sim_22,Num_Sim_23,Num_Sim_24,Num_Sim_25,Num_Sim_26,Num_Sim_27,Num_Sim_28,Num_Sim_29,Num_Sim_30
12.030000000000001,34.2,28.0,34.0,40.0,40.0,36.0,29.0,31.0,46.0,16.0,42.0,33.0,27.0,46.0,48.0,30.0,37.0,24.0,37.0,25.0,25.0,33.0,38.0,37.0,38.0,35.0,37.0,29.0,33.0,45.0,27.0
12.040000000000001,34.63333333333333,31.0,33.0,40.0,37.0,37.0,28.0,30.0,47.0,18.0,43.0,32.0,27.0,46.0,50.0,31.0,37.0,25.0,37.0,22.0,25.0,36.0,38.0,38.0,42.0,37.0,39.0,28.0,32.0,46.0,27.0
12.05,34.8,31.0,32.0,40.0,36.0,36.0,30.0,31.0,47.0,18.0,43.0,35.0,29.0,45.0,45.0,33.0,36.0,25.0,37.0,24.0,25.0,36.0,40.0,38.0,45.0,39.0,38.0,28.0,30.0,46.0,26.0
12.06,34.733333333333334,33.0,33.0,41.0,34.0,38.0,32.0,29.0,48.0,18.0,41.0,33.0,28.0,43.0,46.0,32.0,36.0,27.0,38.0,24.0,24.0,35.0,38.0,36.0,45.0,41.0,38.0,27.0,30.0,45.0,29.0
12.07,34.266666666666666,28.0,34.0,42.0,34.0,37.0,30.0,28.0,49.0,19.0,43.0,33.0,28.0,45.0,46.0,34.0,35.0,26.0,35.0,23.0,20.0,33.0,38.0,35.0,45.0,40.0,36.0,28.0,30.0,46.0,28.0
12.08,34.0,26.0,36.0,40.0,33.0,38.0,29.0,26.0,48.0,21.0,44.0,34.0,28.0,47.0,45.0,34.0,34.0,26.0,36.0,23.0,20.0,30.0,40.0,35.0,46.0,38.0,35.0,27.0,29.0,45.0,27.0
12.09,33.63333333333333,25.0,36.0,38.0,34.0,41.0,31.0,26.0,50.0,22.0,45.0,32.0,27.0,44.0,43.0,33.0,34.0,26.0,35.0,22.0,22.0,29.0,38.0,31.0,46.0,40.0,33.0,26.0,30.0,44.0,26.0
12.1,33.766666666666666,26.0,34.0,40.0,32.0,39.0,32.0,26.0,51.0,23.0,44.0,32.0,29.0,46.0,44.0,34.0,33.0,26.0,33.0,22.0,23.0,31.0,38.0,31.0,46.0,40.0,34.0,26.0,31.0,42.0,25.0
12.11,33.333333333333336,25.0,35.0,38.0,32.0,40.0,31.0,28.0,48.0,23.0,44.0,31.0,27.0,45.0,43.0,33.0,31.0,28.0,33.0,22.0,21.0,30.0,38.0,34.0,45.0,39.0,35.0,27.0,31.0,39.0,24.0
12.120000000000001,33.4,24.0,36.0,38.0,33.0,43.0,31.0,28.0,48.0,23.0,44.0,34.0,26.0,42.0,43.0,35.0,32.0,28.0,33.0,24.0,22.0,26.0,36.0,35.0,42.0,41.0,35.0,26.0,30.0,39.0,25.0
12.13,33.13333333333333,24.0,35.0,39.0,30.0,42.0,33.0,27.0,49.0,24.0,44.0,34.0,26.0,40.0,43.0,35.0,31.0,26.0,32.0,24.0,22.0,26.0,36.0,32.0,43.0,43.0,35.0,25.0,29.0,38.0,27.0
12.14,33.13333333333333,26.0,34.0,39.0,30.0,41.0,32.0,27.0,47.0,25.0,43.0,34.0,27.0,42.0,43.0,34.0,31.0,28.0,34.0,25.0,21.0,26.0,36.0,31.0,44.0,43.0,34.0,24.0,30.0,37.0,26.0
12.15,33.03333333333333,29.0,33.0,40.0,31.0,40.0,33.0,28.0,44.0,25.0,42.0,34.0,27.0,43.0,43.0,32.0,30.0,26.0,34.0,26.0,23.0,26.0,36.0,32.0,42.0,43.0,33.0,25.0,30.0,36.0,25.0
12.16,32.666666666666664,28.0,31.0,41.0,28.0,42.0,32.0,27.0,45.0,27.0,41.0,33.0,27.0,41.0,43.0,30.0,30.0,25.0,34.0,26.0,23.0,27.0,34.0,31.0,43.0,44.0,33.0,24.0,31.0,34.0,25.0
12.17,33.1,29.0,35.0,41.0,27.0,43.0,32.0,28.0,46.0,27.0,39.0,37.0,29.0,42.0,45.0,33.0,27.0,25.0,34.0,27.0,24.0,29.0,30.0,33.0,41.0,44.0,33.0,24.0,31.0,32.0,26.0
12.18,32.233333333333334,29.0,34.0,38.0,26.0,40.0,29.0,28.0,46.0,26.0,38.0,35.0,31.0,43.0,47.0,34.0,24.0,23.0,33.0,25.0,28.0,28.0,28.0,31.0,40.0,43.0,30.0,23.0,31.0,31.0,25.0
12.19,32.333333333333336,31.0,33.0,37.0,25.0,42.0,29.0,27.0,43.0,28.0,39.0,39.0,31.0,43.0,45.0,33.0,24.0,25.0,31.0,24.0,28.0,28.0,28.0,33.0,40.0,43.0,31.0,24.0,30.0,30.0,26.0
12.200000000000001,32.166666666666664,29.0,34.0,37.0,27.0,39.0,27.0,25.0,43.0,31.0,38.0,39.0,32.0,44.0,45.0,31.0,24.0,25.0,30.0,23.0,29.0,29.0,28.0,35.0,39.0,41.0,31.0,21.0,32.0,31.0,26.0
12.21,32.5,26.0,35.0,36.0,28.0,37.0,28.0,26.0,46.0,30.0,37.0,41.0,33.0,42.0,44.0,31.0,23.0,24.0,33.0,23.0,29.0,29.0,29.0,36.0,38.0,44.0,32.0,22.0,32.0,32.0,29.0
12.22,32.1,27.0,35.0,34.0,31.0,37.0,30.0,25.0,45.0,29.0,37.0,41.0,34.0,39.0,46.0,32.0,22.0,23.0,33.0,23.0,28.0,30.0,28.0,33.0,34.0,41.0,30.0,22.0,31.0,32.0,31.0
12.23,31.866666666666667,27.0,35.0,32.0,31.0,37.0,29.0,23.0,45.0,28.0,37.0,39.0,37.0,37.0,46.0,31.0,21.0,23.0,33.0,21.0,29.0,31.0,30.0,33.0,33.0,39.0,30.0,24.0,31.0,31.0,33.0
12.24,31.933333333333334,27.0,34.0,32.0,31.0,36.0,31.0,26.0,45.0,29.0,34.0,39.0,38.0,35.0,44.0,31.0,22.0,23.0,33.0,22.0,28.0,30.0,29.0,36.0,32.0,41.0,32.0,26.0,28.0,30.0,34.0
12.25,31.866666666666667,26.0,32.0,30.0,30.0,38.0,32.0,28.0,45.0,28.0,32.0,38.0,38.0,35.0,45.0,30.0,22.0,24.0,36.0,21.0,29.0,31.0,29.0,36.0,32.0,41.0,31.0,27.0,27.0,29.0,34.0
12.26,31.9,27.0,34.0,29.0,28.0,39.0,34.0,31.0,47.0,32.0,30.0,39.0,37.0,32.0,45.0,30.0,23.0,22.0,34.0,23.0,30.0,31.0,29.0,35.0,29.0,41.0,30.0,27.0,24.0,29.0,36.0
12.27,31.533333333333335,28.0,35.0,28.0,25.0,40.0,35.0,31.0,45.0,31.0,26.0,37.0,34.0,31.0,47.0,27.0,23.0,22.0,33.0,24.0,32.0,31.0,29.0,36.0,30.0,41.0,30.0,27.0,25.0,29.0,34.0
12.280000000000001,31.233333333333334,28.0,34.0,28.0,27.0,38.0,34.0,33.0,44.0,32.0,28.0,36.0,34.0,30.0,44.0,25.0,22.0,20.0,35.0,23.0,33.0,31.0,30.0,37.0,30.0,39.0,30.0,26.0,26.0,26.0,34.0
12.290000000000001,30.533333333333335,30.0,33.0,26.0,28.0,41.0,35.0,32.0,44.0,31.0,28.0,36.0,33.0,29.0,42.0,26.0,23.0,18.0,36.0,22.0,33.0,30.0,26.0,34.0,28.0,34.0,33.0,24.0,25.0,25.0,31.0
12.3,30.6,31.0,34.0,26.0,26.0,42.0,35.0,32.0,44.0,35.0,29.0,35.0,33.0,31.0,42.0,25.0,24.0,18.0,38.0,21.0,34.0,31.0,26.0,34.0,27.0,31.0,32.0,24.0,25.0,23.0,30.0
12.31,30.733333333333334,32.0,35.0,25.0,26.0,40.0,34.0,34.0,41.0,36.0,28.0,35.0,33.0,31.0,43.0,25.0,24.0,16.0,40.0,21.0,34.0,31.0,25.0,37.0,28.0,31.0,34.0,24.0,22.0,24.0,33.0
12.32,30.5,31.0,36.0,22.0,23.0,40.0,34.0,33.0,39.0,37.0,28.0,35.0,33.0,33.0,41.0,25.0,24.0,17.0,41.0,20.0,35.0,31.0,26.0,38.0,29.0,30.0,34.0,25.0,22.0,22.0,31.0
12.33,30.9,29.0,38.0,23.0,26.0,40.0,33.0,33.0,36.0,38.0,27.0,35.0,31.0,35.0,42.0,25.0,25.0,16.0,40.0,21.0,35.0,33.0,26.0,41.0,31.0,28.0,34.0,25.0,25.0,23.0,33.0
12.34,31.2,29.0,38.0,25.0,27.0,44.0,33.0,31.0,35.0,38.0,26.0,37.0,29.0,32.0,44.0,25.0,25.0,16.0,39.0,22.0,37.0,32.0,26.0,42.0,30.0,27.0,34.0,29.0,26.0,25.0,33.0
12.35,31.466666666666665,28.0,40.0,27.0,26.0,43.0,34.0,29.0,33.0,37.0,24.0,38.0,30.0,33.0,44.0,23.0,26.0,18.0,39.0,24.0,37.0,34.0,27.0,43.0,30.0,31.0,34.0,29.0,25.0,25.0,33.0
12.36,31.6,27.0,41.0,27.0,25.0,44.0,34.0,29.0,31.0,37.0,24.0,41.0,30.0,33.0,45.0,24.0,25.0,18.0,39.0,23.0,37.0,35.0,28.0,42.0,30.0,31.0,34.0,30.0,26.0,25.0,33.0
12.370000000000001,31.4,26.0,40.0,26.0,26.0,44.0,34.0,29.0,28.0,35.0,23.0,38.0,28.0,33.0,44.0,24.0,26.0,20.0,39.0,23.0,36.0,36.0,29.0,42.0,31.0,33.0,36.0,29.0,28.0,24.0,32.0
12.38,31.833333333333332,27.0,40.0,24.0,26.0,44.0,34.0,29.0,29.0,40.0,21.0,39.0,29.0,35.0,44.0,26.0,30.0,21.0,41.0,25.0,38.0,35.0,30.0,43.0,29.0,32.0,36.0,30.0,25.0,22.0,31.0
12.39,32.0,32.0,42.0,22.0,28.0,41.0,34.0,29.0,28.0,39.0,22.0,38.0,29.0,35.0,47.0,26.0,31.0,19.0,41.0,25.0,37.0,35.0,31.0,42.0,31.0,31.0,35.0,30.0,26.0,23.0,31.0
12.4,32.06666666666667,33.0,43.0,22.0,26.0,41.0,36.0,28.0,28.0,39.0,22.0,39.0,27.0,35.0,47.0,26.0,29.0,19.0,42.0,25.0,39.0,35.0,33.0,42.0,30.0,30.0,36.0,30.0,27.0,24.0,29.0
12.41,31.7,32.0,41.0,22.0,25.0,38.0,38.0,27.0,29.0,39.0,22.0,40.0,26.0,36.0,47.0,23.0,27.0,19.0,42.0,25.0,38.0,32.0,34.0,41.0,29.0,29.0,36.0,32.0,26.0,26.0,30.0
12.42,31.966666666666665,32.0,40.0,22.0,26.0,36.0,38.0,27.0,31.0,38.0,21.0,41.0,28.0,35.0,49.0,21.0,28.0,19.0,42.0,27.0,40.0,32.0,35.0,41.0,28.0,29.0,35.0,34.0,25.0,26.0,33.0
12.43,31.766666666666666,32.0,38.0,25.0,27.0,35.0,35.0,29.0,34.0,39.0,19.0,39.0,28.0,35.0,48.0,20.0,28.0,19.0,40.0,25.0,40.0,30.0,38.0,40.0,28.0,28.0,37.0,33.0,25.0,25.0,34.0
12.44,31.2,32.0,32.0,25.0,25.0,33.0,34.0,31.0,32.0,38.0,18.0,37.0,27.0,36.0,50.0,18.0,29.0,21.0,41.0,25.0,39.0,31.0,38.0,36.0,27.0,27.0,37.0,34.0,24.0,26.0,33.0
12.450000000000001,31.0,31.0,33.0,27.0,25.0,36.0,37.0,33.0,31.0,38.0,17.0,35.0,27.0,37.0,50.0,18.0,30.0,23.0,40.0,24.0,39.0,29.0,35.0,35.0,26.0,26.0,34.0,33.0,24.0,27.0,30.0
12.46,30.833333333333332,30.0,32.0,26.0,25.0,37.0,36.0,32.0,27.0,38.0,16.0,36.0,28.0,34.0,50.0,17.0,32.0,24.0,41.0,25.0,37.0,30.0,35.0,32.0,26.0,24.0,35.0,35.0,26.0,27.0,32.0
12.47,30.966666666666665,28.0,33.0,27.0,26.0,36.0,34.0,33.0,24.0,43.0,16.0,37.0,26.0,34.0,50.0,18.0,30.0,25.0,40.0,24.0,39.0,30.0,36.0,31.0,28.0,25.0,33.0,35.0,28.0,28.0,32.0
12.48,31.4,26.0,34.0,25.0,26.0,36.0,36.0,34.0,22.0,44.0,17.0,36.0,28.0,33.0,48.0,17.0,33.0,24.0,40.0,24.0,40.0,33.0,37.0,34.0,30.0,25.0,36.0,37.0,30.0,27.0,30.0
12.49,31.033333333333335,28.0,33.0,25.0,26.0,37.0,34.0,36.0,21.0,44.0,17.0,36.0,28.0,34.0,47.0,16.0,32.0,26.0,39.0,25.0,40.0,32.0,33.0,32.0,27.0,23.0,36.0,37.0,32.0,28.0,27.0
12.5,30.6,30.0,33.0,26.0,25.0,35.0,34.0,35.0,21.0,43.0,17.0,34.0,27.0,32.0,44.0,16.0,32.0,28.0,36.0,26.0,40.0,33.0,33.0,31.0,26.0,23.0,36.0,36.0,31.0,27.0,28.0
12.51,30.266666666666666,31.0,34.0,26.0,23.0,33.0,33.0,37.0,21.0,42.0,18.0,32.0,27.0,34.0,44.0,15.0,31.0,32.0,35.0,26.0,40.0,34.0,32.0,29.0,25.0,21.0,35.0,35.0,30.0,24.0,29.0
12.52,30.033333333333335,32.0,34.0,26.0,24.0,32.0,30.0,40.0,23.0,43.0,18.0,32.0,28.0,36.0,43.0,16.0,29.0,33.0,33.0,27.0,39.0,33.0,31.0,28.0,23.0,18.0,34.0,33.0,29.0,25.0,29.0
12.530000000000001,30.333333333333332,31.0,34.0,26.0,28.0,30.0,31.0,40.0,25.0,43.0,18.0,30.0,28.0,36.0,42.0,16.0,31.0,32.0,33.0,28.0,43.0,31.0,32.0,30.0,23.0,19.0,34.0,32.0,28.0,27.0,29.0
12.540000000000001,29.866666666666667,28.0,34.0,24.0,29.0,32.0,29.0,37.0,28.0,41.0,18.0,30.0,25.0,34.0,41.0,17.0,31.0,31.0,32.0,27.0,43.0,31.0,33.0,29.0,24.0,18.0,32.0,33.0,29.0,27.0,29.0
12.55,30.266666666666666,27.0,35.0,26.0,27.0,33.0,30.0,37.0,33.0,40.0,19.0,32.0,24.0,35.0,42.0,19.0,29.0,32.0,32.0,28.0,45.0,30.0,33.0,29.0,25.0,16.0,32.0,33.0,28.0,28.0,29.0
12.56,29.966666666666665,28.0,35.0,29.0,28.0,32.0,30.0,33.0,31.0,36.0,18.0,31.0,24.0,35.0,42.0,20.0,29.0,30.0,33.0,30.0,44.0,27.0,34.0,26.0,27.0,16.0,33.0,32.0,28.0,30.0,28.0
12.57,29.633333333333333,30.0,36.0,31.0,30.0,32.0,28.0,30.0,30.0,34.0,17.0,30.0,24.0,38.0,40.0,22.0,29.0,30.0,28.0,30.0,44.0,27.0,32.0,26.0,27.0,17.0,35.0,30.0,24.0,31.0,27.0
12.58,29.733333333333334,27.0,35.0,29.0,32.0,30.0,30.0,29.0,32.0,35.0,17.0,30.0,23.0,38.0,43.0,23.0,28.0,30.0,28.0,31.0,43.0,26.0,33.0,28.0,28.0,18.0,35.0,33.0,22.0,29.0,27.0
12.59,29.7,27.0,34.0,28.0,32.0,28.0,30.0,29.0,33.0,33.0,17.0,27.0,22.0,37.0,42.0,25.0,29.0,27.0,28.0,33.0,43.0,26.0,36.0,29.0,29.0,19.0,38.0,33.0,21.0,29.0,27.0
12.6,29.766666666666666,27.0,34.0,29.0,35.0,27.0,28.0,28.0,34.0,32.0,17.0,27.0,25.0,36.0,37.0,26.0,26.0,27.0,28.0,36.0,42.0,26.0,36.0,29.0,28.0,18.0,40.0,33.0,23.0,30.0,29.0
12.61,29.8,25.0,32.0,28.0,35.0,27.0,30.0,30.0,33.0,34.0,17.0,28.0,26.0,36.0,35.0,25.0,25.0,28.0,28.0,35.0,42.0,26.0,38.0,30.0,27.0,19.0,40.0,33.0,24.0,30.0,28.0
12.620000000000001,29.4,25.0,31.0,28.0,33.0,26.0,33.0,30.0,33.0,33.0,17.0,27.0,25.0,34.0,37.0,26.0,26.0,30.0,28.0,34.0,40.0,26.0,34.0,31.0,26.0,18.0,39.0,30.0,24.0,30.0,28.0
12.63,29.233333333333334,26.0,31.0,28.0,33.0,26.0,33.0,29.0,33.0,32.0,17.0,26.0,25.0,33.0,36.0,27.0,25.0,30.0,29.0,35.0,37.0,26.0,33.0,31.0,26.0,21.0,37.0,31.0,24.0,28.0,29.0
12.64,29.266666666666666,25.0,31.0,28.0,33.0,26.0,35.0,29.0,33.0,31.0,18.0,28.0,25.0,33.0,35.0,28.0,26.0,32.0,26.0,35.0,37.0,26.0,32.0,29.0,27.0,22.0,37.0,30.0,25.0,28.0,28.0
12.65,29.166666666666668,23.0,30.0,28.0,33.0,25.0,35.0,28.0,31.0,31.0,19.0,30.0,23.0,34.0,34.0,30.0,29.0,28.0,27.0,36.0,38.0,26.0,31.0,29.0,27.0,22.0,39.0,29.0,25.0,28.0,27.0
12.66,28.933333333333334,21.0,29.0,28.0,35.0,28.0,35.0,27.0,31.0,30.0,21.0,31.0,22.0,34.0,32.0,29.0,29.0,27.0,26.0,36.0,38.0,26.0,32.0,28.0,26.0,22.0,37.0,29.0,25.0,28.0,26.0
12.67,28.866666666666667,19.0,30.0,29.0,36.0,30.0,37.0,28.0,31.0,28.0,22.0,31.0,20.0,33.0,34.0,26.0,29.0,27.0,26.0,37.0,38.0,25.0,32.0,28.0,24.0,23.0,36.0,28.0,24.0,28.0,27.0
12.68,28.466666666666665,19.0,30.0,28.0,36.0,29.0,35.0,30.0,32.0,27.0,21.0,31.0,18.0,33.0,31.0,26.0,28.0,27.0,27.0,34.0,36.0,25.0,33.0,30.0,24.0,24.0,36.0,24.0,24.0,29.0,27.0
12.69,28.233333333333334,20.0,30.0,27.0,36.0,27.0,34.0,29.0,34.0,26.0,21.0,30.0,19.0,32.0,30.0,26.0,28.0,26.0,26.0,33.0,34.0,26.0,32.0,28.0,23.0,25.0,39.0,24.0,25.0,30.0,27.0
12.700000000000001,27.866666666666667,20.0,29.0,27.0,36.0,25.0,33.0,29.0,33.0,29.0,22.0,29.0,20.0,32.0,28.0,29.0,29.0,27.0,25.0,30.0,32.0,25.0,27.0,29.0,22.0,26.0,37.0,25.0,25.0,30.0,26.0
12.71,27.666666666666668,19.0,27.0,26.0,36.0,27.0,36.0,32.0,33.0,29.0,21.0,29.0,20.0,31.0,28.0,29.0,29.0,28.0,24.0,27.0,33.0,22.0,28.0,27.0,22.0,26.0,35.0,25.0,26.0,30.0,25.0
12.72,27.833333333333332,19.0,28.0,27.0,36.0,28.0,36.0,34.0,33.0,30.0,23.0,29.0,20.0,32.0,27.0,28.0,31.0,27.0,23.0,26.0,32.0,23.0,29.0,26.0,22.0,27.0,34.0,24.0,25.0,31.0,25.0
12.73,27.866666666666667,18.0,27.0,28.0,36.0,29.0,32.0,33.0,32.0,29.0,23.0,30.0,21.0,31.0,27.0,30.0,31.0,28.0,25.0,26.0,31.0,23.0,29.0,28.0,23.0,28.0,31.0,25.0,25.0,31.0,26.0
12.74,27.433333333333334,18.0,25.0,29.0,35.0,29.0,29.0,31.0,33.0,25.0,24.0,30.0,19.0,29.0,26.0,29.0,31.0,27.0,27.0,27.0,30.0,24.0,29.0,29.0,22.0,29.0,31.0,26.0,23.0,33.0,24.0
12.75,27.6,19.0,24.0,28.0,35.0,30.0,26.0,31.0,34.0,24.0,24.0,29.0,20.0,29.0,23.0,29.0,33.0,27.0,28.0,28.0,31.0,23.0,29.0,30.0,22.0,30.0,32.0,27.0,26.0,34.0,23.0
12.76,27.333333333333332,18.0,22.0,26.0,35.0,31.0,25.0,31.0,36.0,26.0,23.0,28.0,20.0,29.0,23.0,31.0,31.0,29.0,29.0,27.0,31.0,23.0,27.0,29.0,21.0,29.0,30.0,25.0,27.0,33.0,25.0
12.77,27.4,17.0,20.0,27.0,36.0,30.0,27.0,31.0,36.0,26.0,22.0,28.0,21.0,29.0,23.0,33.0,35.0,29.0,30.0,28.0,30.0,24.0,26.0,29.0,22.0,28.0,28.0,24.0,26.0,32.0,25.0
12.780000000000001,27.3,18.0,21.0,28.0,36.0,32.0,27.0,29.0,34.0,25.0,22.0,28.0,20.0,27.0,23.0,33.0,36.0,29.0,28.0,29.0,29.0,23.0,27.0,30.0,20.0,28.0,28.0,24.0,28.0,31.0,26.0
12.790000000000001,27.2,18.0,20.0,28.0,34.0,32.0,26.0,29.0,34.0,25.0,24.0,29.0,18.0,28.0,22.0,36.0,37.0,27.0,28.0,25.0,29.0,24.0,28.0,29.0,19.0,28.0,29.0,26.0,28.0,31.0,25.0
12.8,27.5,19.0,21.0,31.0,34.0,30.0,26.0,28.0,35.0,27.0,25.0,29.0,21.0,29.0,21.0,36.0,36.0,27.0,28.0,25.0,27.0,24.0,27.0,30.0,19.0,28.0,30.0,26.0,30.0,31.0,25.0
12.81,27.6,18.0,20.0,29.0,35.0,28.0,26.0,31.0,35.0,29.0,24.0,31.0,20.0,30.0,22.0,36.0,37.0,28.0,28.0,24.0,27.0,23.0,26.0,30.0,20.0,29.0,30.0,26.0,30.0,30.0,26.0
12.82,27.333333333333332,19.0,18.0,28.0,34.0,25.0,26.0,29.0,34.0,28.0,24.0,30.0,22.0,29.0,22.0,37.0,38.0,27.0,30.0,25.0,29.0,23.0,25.0,31.0,19.0,30.0,28.0,28.0,29.0,29.0,24.0
12.83,27.433333333333334,19.0,19.0,27.0,31.0,23.0,27.0,31.0,35.0,30.0,24.0,30.0,24.0,28.0,22.0,37.0,37.0,28.0,28.0,22.0,31.0,23.0,26.0,32.0,18.0,28.0,25.0,30.0,31.0,30.0,27.0
12.84,27.333333333333332,19.0,17.0,25.0,31.0,24.0,28.0,31.0,33.0,29.0,23.0,29.0,25.0,27.0,20.0,36.0,36.0,29.0,29.0,22.0,31.0,22.0,24.0,34.0,19.0,28.0,25.0,30.0,31.0,31.0,32.0
12.85,27.866666666666667,20.0,17.0,25.0,32.0,24.0,31.0,33.0,35.0,29.0,23.0,29.0,29.0,27.0,20.0,35.0,34.0,32.0,30.0,22.0,32.0,24.0,23.0,34.0,20.0,29.0,26.0,29.0,31.0,29.0,32.0
12.86,27.8,20.0,18.0,25.0,34.0,24.0,30.0,32.0,35.0,28.0,25.0,28.0,30.0,27.0,21.0,32.0,35.0,33.0,30.0,23.0,31.0,25.0,23.0,32.0,20.0,31.0,25.0,29.0,31.0,26.0,31.0
12.870000000000001,27.933333333333334,22.0,19.0,26.0,32.0,21.0,29.0,34.0,36.0,30.0,25.0,27.0,30.0,27.0,21.0,34.0,35.0,34.0,31.0,23.0,31.0,24.0,25.0,31.0,19.0,31.0,25.0,30.0,31.0,24.0,31.0
12.88,27.633333333333333,24.0,20.0,24.0,33.0,21.0,30.0,34.0,33.0,29.0,25.0,26.0,29.0,24.0,23.0,31.0,32.0,33.0,31.0,23.0,30.0,26.0,25.0,32.0,19.0,30.0,25.0,29.0,31.0,27.0,30.0
12.89,27.366666666666667,23.0,21.0,27.0,35.0,21.0,30.0,35.0,27.0,27.0,24.0,26.0,27.0,24.0,22.0,28.0,33.0,34.0,30.0,23.0,32.0,25.0,26.0,31.0,21.0,30.0,27.0,28.0,30.0,25.0,29.0
12.9,27.433333333333334,25.0,22.0,26.0,33.0,21.0,29.0,36.0,25.0,28.0,26.0,26.0,28.0,25.0,19.0,30.0,32.0,33.0,30.0,23.0,32.0,24.0,28.0,30.0,22.0,30.0,29.0,28.0,28.0,25.0,30.0
12.91,27.133333333333333,25.0,22.0,25.0,30.0,20.0,26.0,36.0,25.0,27.0,26.0,26.0,28.0,25.0,20.0,30.0,31.0,33.0,29.0,26.0,30.0,22.0,29.0,32.0,22.0,31.0,27.0,29.0,27.0,25.0,30.0
12.92,26.766666666666666,27.0,23.0,23.0,29.0,19.0,27.0,34.0,26.0,27.0,25.0,26.0,27.0,22.0,19.0,31.0,29.0,32.0,27.0,26.0,27.0,22.0,30.0,34.0,23.0,33.0,26.0,28.0,26.0,25.0,30.0
12.93,26.766666666666666,28.0,24.0,24.0,28.0,21.0,26.0,34.0,25.0,27.0,25.0,25.0,26.0,24.0,19.0,32.0,28.0,30.0,26.0,27.0,29.0,23.0,30.0,35.0,21.0,29.0,27.0,32.0,26.0,24.0,28.0
12.94,26.7,27.0,28.0,22.0,28.0,20.0,23.0,32.0,25.0,30.0,25.0,25.0,26.0,24.0,20.0,32.0,29.0,28.0,28.0,28.0,30.0,22.0,32.0,33.0,23.0,27.0,27.0,31.0,24.0,24.0,28.0
12.950000000000001,26.3,28.0,29.0,21.0,27.0,19.0,25.0,29.0,27.0,30.0,24.0,26.0,25.0,24.0,20.0,32.0,27.0,23.0,27.0,27.0,30.0,21.0,31.0,33.0,24.0,27.0,24.0,33.0,23.0,25.0,28.0
12.96,26.0,29.0,31.0,20.0,28.0,18.0,25.0,30.0,24.0,27.0,24.0,25.0,22.0,25.0,20.0,28.0,30.0,22.0,27.0,27.0,30.0,23.0,29.0,33.0,25.0,27.0,24.0,30.0,23.0,25.0,29.0
12.97,25.433333333333334,29.0,30.0,19.0,28.0,16.0,25.0,29.0,27.0,25.0,21.0,23.0,23.0,24.0,18.0,27.0,28.0,22.0,30.0,27.0,30.0,24.0,29.0,32.0,23.0,26.0,23.0,30.0,25.0,23.0,27.0
12.98,25.766666666666666,29.0,30.0,18.0,29.0,18.0,27.0,29.0,27.0,26.0,22.0,23.0,22.0,25.0,21.0,27.0,27.0,23.0,30.0,28.0,30.0,24.0,30.0,33.0,22.0,26.0,24.0,29.0,25.0,23.0,26.0
12.99,25.566666666666666,29.0,31.0,18.0,31.0,19.0,28.0,29.0,28.0,24.0,21.0,21.0,22.0,24.0,20.0,26.0,25.0,24.0,29.0,28.0,31.0,24.0,29.0,32.0,20.0,26.0,26.0,28.0,25.0,23.0,26.0
13.0,25.8,29.0,31.0,20.0,32.0,19.0,27.0,27.0,27.0,26.0,19.0,21.0,24.0,25.0,21.0,27.0,25.0,23.0,27.0,29.0,32.0,25.0,29.0,34.0,22.0,24.0,26.0,28.0,26.0,22.0,27.0
13.01,25.366666666666667,29.0,31.0,19.0,33.0,18.0,26.0,27.0,25.0,26.0,18.0,20.0,25.0,26.0,22.0,27.0,26.0,21.0,28.0,29.0,32.0,24.0,30.0,33.0,21.0,20.0,26.0,25.0,25.0,22.0,27.0
13.02,25.466666666666665,32.0,30.0,18.0,33.0,21.0,26.0,28.0,22.0,26.0,17.0,21.0,26.0,27.0,21.0,26.0,29.0,21.0,28.0,29.0,31.0,24.0,31.0,29.0,23.0,19.0,26.0,27.0,24.0,21.0,28.0
13.030000000000001,25.3,30.0,28.0,17.0,31.0,22.0,25.0,29.0,22.0,26.0,16.0,20.0,26.0,28.0,20.0,28.0,28.0,21.0,31.0,28.0,31.0,26.0,31.0,27.0,22.0,19.0,26.0,28.0,26.0,18.0,29.0
13.040000000000001,25.4,29.0,27.0,17.0,32.0,22.0,26.0,29.0,21.0,26.0,17.0,22.0,25.0,26.0,19.0,28.0,28.0,23.0,31.0,29.0,31.0,26.0,31.0,27.0,24.0,18.0,26.0,29.0,24.0,19.0,30.0
13.05,24.933333333333334,27.0,25.0,16.0,31.0,21.0,26.0,29.0,18.0,27.0,17.0,23.0,26.0,26.0,20.0,25.0,27.0,22.0,30.0,29.0,30.0,26.0,31.0,27.0,24.0,19.0,25.0,29.0,22.0,20.0,30.0
13.06,25.066666666666666,26.0,24.0,16.0,31.0,22.0,28.0,28.0,18.0,27.0,18.0,23.0,26.0,27.0,20.0,24.0,26.0,20.0,32.0,30.0,33.0,26.0,31.0,26.0,25.0,21.0,24.0,27.0,23.0,20.0,30.0
