Time_h,Avg_Load_kW,Load_Sim_1,Load_Sim_2,Load_Sim_3,Load_Sim_4,Load_Sim_5,Load_Sim_6,Load_Sim_7,Load_Sim_8,Load_Sim_9,Load_Sim_10,Load_Sim_11,Load_Sim_12,Load_Sim_13,Load_Sim_14,Load_Sim_15,Load_Sim_16,Load_Sim_17,Load_Sim_18,Load_Sim_19,Load_Sim_20,Load_Sim_21,Load_Sim_22,Load_Sim_23,Load_Sim_24,Load_Sim_25,Load_Sim_26,Load_Sim_27,Load_Sim_28,Load_Sim_29,Load_Sim_30
21.23,1342.0,1560.0,1740.0,1320.0,1080.0,1800.0,1500.0,1380.0,1080.0,960.0,1140.0,1260.0,1080.0,1440.0,1440.0,1020.0,1560.0,1200.0,1200.0,1200.0,1260.0,1260.0,1860.0,1680.0,900.0,1740.0,1500.0,1500.0,900.0,1200.0,1500.0
21.240000000000002,1344.0,1500.0,1680.0,1260.0,1200.0,1620.0,1500.0,1380.0,1140.0,1020.0,1200.0,1260.0,1140.0,1440.0,1380.0,900.0,1620.0,1260.0,1200.0,1320.0,1260.0,1200.0,1860.0,1740.0,1020.0,1560.0,1440.0,1440.0,960.0,1320.0,1500.0
21.25,1350.0,1560.0,1620.0,1380.0,1080.0,1560.0,1440.0,1440.0,1140.0,1080.0,1200.0,1260.0,1200.0,1380.0,1560.0,960.0,1680.0,1260.0,1200.0,1320.0,1260.0,1320.0,1620.0,1680.0,1080.0,1620.0,1380.0,1380.0,960.0,1320.0,1560.0
21.26,1324.0,1500.0,1560.0,1320.0,1020.0,1560.0,1440.0,1380.0,1200.0,1080.0,1200.0,1260.0,1140.0,1320.0,1500.0,960.0,1620.0,1260.0,1320.0,1320.0,1260.0,1260.0,1620.0,1680.0,1020.0,1440.0,1380.0,1260.0,960.0,1380.0,1500.0
21.27,1326.0,1500.0,1680.0,1380.0,1020.0,1560.0,1440.0,1380.0,1200.0,1140.0,1200.0,1260.0,1200.0,1200.0,1440.0,1080.0,1620.0,1260.0,1380.0,1380.0,1260.0,1260.0,1560.0,1500.0,1020.0,1440.0,1380.0,1260.0,1020.0,1320.0,1440.0
21.28,1344.0,1560.0,1680.0,1440.0,1080.0,1740.0,1560.0,1380.0,1200.0,1080.0,1260.0,1260.0,1200.0,1260.0,1440.0,1140.0,1500.0,1260.0,1380.0,1320.0,1260.0,1320.0,1680.0,1440.0,960.0,1500.0,1320.0,1260.0,1080.0,1380.0,1380.0
21.29,1326.0,1560.0,1620.0,1440.0,960.0,1680.0,1440.0,1380.0,1020.0,1020.0,1200.0,1260.0,1200.0,1200.0,1500.0,1080.0,1560.0,1140.0,1500.0,1320.0,1380.0,1260.0,1680.0,1500.0,960.0,1500.0,1440.0,1320.0,960.0,1380.0,1320.0
21.3,1322.0,1560.0,1620.0,1440.0,900.0,1680.0,1380.0,1380.0,1020.0,960.0,1320.0,1440.0,1320.0,1140.0,1500.0,1140.0,1500.0,1080.0,1620.0,1320.0,1320.0,1260.0,1680.0,1440.0,900.0,1560.0,1380.0,1320.0,1020.0,1200.0,1260.0
21.31,1338.0,1500.0,1680.0,1500.0,960.0,1680.0,1380.0,1380.0,1020.0,960.0,1320.0,1440.0,1500.0,1200.0,1500.0,1140.0,1500.0,1140.0,1620.0,1260.0,1380.0,1200.0,1560.0,1320.0,960.0,1560.0,1620.0,1140.0,1140.0,1320.0,1260.0
21.32,1316.0,1500.0,1560.0,1440.0,960.0,1680.0,1320.0,1260.0,1020.0,960.0,1380.0,1500.0,1440.0,1140.0,1500.0,1200.0,1560.0,1140.0,1680.0,1260.0,1440.0,1200.0,1620.0,1320.0,960.0,1440.0,1500.0,960.0,1020.0,1260.0,1260.0
21.330000000000002,1330.0,1560.0,1620.0,1380.0,1020.0,1680.0,1320.0,1440.0,1020.0,900.0,1380.0,1440.0,1560.0,1140.0,1440.0,1260.0,1440.0,1140.0,1860.0,1260.0,1440.0,1140.0,1500.0,1320.0,1080.0,1440.0,1560.0,1080.0,1020.0,1260.0,1200.0
21.34,1316.0,1500.0,1560.0,1380.0,1020.0,1680.0,1320.0,1380.0,1020.0,1020.0,1320.0,1380.0,1560.0,1080.0,1440.0,1320.0,1440.0,1080.0,1740.0,1260.0,1440.0,1260.0,1500.0,1320.0,960.0,1500.0,1320.0,1080.0,960.0,1320.0,1320.0
21.35,1336.0,1380.0,1680.0,1380.0,1080.0,1620.0,1320.0,1440.0,1020.0,1020.0,1260.0,1560.0,1620.0,1140.0,1320.0,1260.0,1500.0,1140.0,1740.0,1320.0,1560.0,1260.0,1500.0,1380.0,1020.0,1500.0,1320.0,1140.0,960.0,1260.0,1380.0
21.36,1316.0,1380.0,1560.0,1320.0,1020.0,1680.0,1380.0,1440.0,1020.0,1080.0,1260.0,1440.0,1680.0,1080.0,1200.0,1260.0,1440.0,1200.0,1680.0,1260.0,1500.0,1320.0,1440.0,1380.0,960.0,1500.0,1320.0,1080.0,900.0,1380.0,1320.0
21.37,1330.0,1440.0,1500.0,1320.0,1080.0,1620.0,1320.0,1500.0,960.0,1200.0,1260.0,1380.0,1680.0,1080.0,1200.0,1200.0,1440.0,1140.0,1680.0,1380.0,1440.0,1320.0,1380.0,1500.0,960.0,1500.0,1320.0,1140.0,1020.0,1500.0,1440.0
21.38,1354.0,1500.0,1500.0,1200.0,1260.0,1740.0,1320.0,1380.0,1020.0,1260.0,1380.0,1440.0,1680.0,1140.0,1200.0,1260.0,1320.0,1200.0,1680.0,1320.0,1560.0,1380.0,1440.0,1560.0,960.0,1500.0,1320.0,1140.0,1020.0,1500.0,1440.0
21.39,1356.0,1620.0,1620.0,1080.0,1260.0,1740.0,1260.0,1440.0,1020.0,1260.0,1380.0,1500.0,1680.0,1020.0,1200.0,1260.0,1440.0,1140.0,1740.0,1260.0,1740.0,1320.0,1320.0,1500.0,960.0,1440.0,1260.0,1140.0,1020.0,1440.0,1620.0
21.400000000000002,1350.0,1500.0,1560.0,1140.0,1260.0,1620.0,1500.0,1320.0,1020.0,1260.0,1440.0,1560.0,1680.0,1080.0,1200.0,1140.0,1440.0,1080.0,1800.0,1260.0,1740.0,1320.0,1260.0,1440.0,960.0,1320.0,1320.0,1140.0,1080.0,1440.0,1620.0
21.41,1326.0,1380.0,1500.0,1140.0,1320.0,1500.0,1380.0,1260.0,960.0,1440.0,1440.0,1560.0,1680.0,1140.0,1140.0,1320.0,1380.0,960.0,1800.0,1320.0,1860.0,1320.0,1200.0,1380.0,840.0,1140.0,1260.0,1200.0,1140.0,1380.0,1440.0
21.42,1326.0,1320.0,1440.0,1140.0,1380.0,1380.0,1500.0,1200.0,960.0,1440.0,1440.0,1560.0,1680.0,1080.0,1140.0,1260.0,1440.0,900.0,1680.0,1380.0,1980.0,1320.0,1260.0,1440.0,840.0,1140.0,1260.0,1260.0,1200.0,1320.0,1440.0
21.43,1328.0,1260.0,1440.0,1200.0,1440.0,1440.0,1560.0,1200.0,960.0,1440.0,1500.0,1680.0,1680.0,1200.0,1020.0,1200.0,1440.0,900.0,1560.0,1380.0,1920.0,1320.0,1320.0,1500.0,900.0,1080.0,1320.0,1200.0,1080.0,1260.0,1440.0
21.44,1300.0,1200.0,1440.0,1140.0,1560.0,1500.0,1500.0,1020.0,960.0,1320.0,1440.0,1680.0,1620.0,1200.0,840.0,1140.0,1380.0,900.0,1620.0,1380.0,1740.0,1260.0,1200.0,1500.0,960.0,1020.0,1500.0,1260.0,1020.0,1260.0,1440.0
21.45,1306.0,1260.0,1440.0,1020.0,1620.0,1320.0,1500.0,1080.0,900.0,1320.0,1440.0,1800.0,1620.0,1320.0,840.0,1140.0,1560.0,840.0,1740.0,1260.0,1740.0,1320.0,1140.0,1500.0,960.0,1020.0,1440.0,1320.0,1020.0,1260.0,1440.0
21.46,1312.0,1320.0,1500.0,1020.0,1620.0,1320.0,1440.0,1020.0,900.0,1260.0,1380.0,1800.0,1560.0,1320.0,900.0,1200.0,1560.0,840.0,1860.0,1260.0,1680.0,1260.0,1140.0,1500.0,1020.0,960.0,1560.0,1260.0,1140.0,1320.0,1440.0
21.47,1292.0,1260.0,1440.0,960.0,1560.0,1260.0,1380.0,1080.0,900.0,1320.0,1260.0,1740.0,1500.0,1380.0,840.0,1260.0,1560.0,960.0,1800.0,1200.0,1740.0,1200.0,1140.0,1500.0,1020.0,960.0,1560.0,1260.0,1080.0,1320.0,1320.0
21.48,1284.0,1260.0,1320.0,1020.0,1440.0,1200.0,1440.0,1080.0,960.0,1260.0,1320.0,1680.0,1440.0,1320.0,840.0,1200.0,1500.0,1020.0,1860.0,1140.0,1680.0,1140.0,1260.0,1560.0,1020.0,960.0,1620.0,1260.0,1080.0,1320.0,1320.0
21.490000000000002,1274.0,1260.0,1320.0,1020.0,1440.0,1140.0,1380.0,1080.0,960.0,1320.0,1140.0,1680.0,1380.0,1320.0,1020.0,1140.0,1500.0,1020.0,2040.0,1140.0,1680.0,1080.0,1200.0,1560.0,960.0,960.0,1620.0,1200.0,1080.0,1200.0,1380.0
21.5,1272.0,1140.0,1440.0,1020.0,1440.0,1140.0,1320.0,1080.0,840.0,1260.0,1080.0,1800.0,1380.0,1380.0,1080.0,1200.0,1440.0,1140.0,1980.0,1020.0,1620.0,1080.0,1200.0,1500.0,1080.0,1020.0,1740.0,1260.0,1140.0,1080.0,1260.0
21.51,1272.0,1080.0,1380.0,960.0,1260.0,1200.0,1320.0,1080.0,960.0,1380.0,1080.0,1740.0,1320.0,1320.0,1080.0,1200.0,1440.0,1140.0,1800.0,1080.0,1740.0,1080.0,1200.0,1560.0,1020.0,1140.0,1740.0,1260.0,1200.0,1080.0,1320.0
21.52,1240.0,1080.0,1380.0,900.0,1080.0,1140.0,1200.0,1020.0,960.0,1380.0,1140.0,1620.0,1320.0,1320.0,1020.0,1200.0,1380.0,1080.0,1860.0,1080.0,1740.0,1080.0,1200.0,1620.0,900.0,1140.0,1860.0,1140.0,1140.0,960.0,1260.0
21.53,1254.0,1140.0,1260.0,900.0,1020.0,1020.0,1140.0,1020.0,900.0,1380.0,1080.0,1560.0,1380.0,1320.0,1020.0,1440.0,1500.0,1260.0,1800.0,1080.0,1920.0,1200.0,1260.0,1680.0,1020.0,1200.0,1680.0,1140.0,1200.0,900.0,1200.0
21.54,1242.0,1140.0,1320.0,840.0,960.0,960.0,960.0,1020.0,840.0,1440.0,960.0,1560.0,1380.0,1320.0,960.0,1500.0,1500.0,1260.0,1860.0,1200.0,1920.0,1140.0,1320.0,1740.0,1080.0,1140.0,1560.0,1020.0,1200.0,960.0,1200.0
21.55,1240.0,1200.0,1320.0,960.0,900.0,900.0,1020.0,1020.0,960.0,1380.0,900.0,1560.0,1380.0,1260.0,960.0,1560.0,1500.0,1260.0,1980.0,1200.0,2040.0,1080.0,1200.0,1620.0,1080.0,1080.0,1500.0,1020.0,1200.0,960.0,1200.0
21.56,1240.0,1200.0,1320.0,900.0,780.0,900.0,1020.0,1080.0,1080.0,1380.0,1080.0,1500.0,1440.0,1380.0,900.0,1560.0,1500.0,1260.0,1980.0,1200.0,2040.0,1020.0,1080.0,1620.0,1080.0,1080.0,1560.0,1020.0,1200.0,960.0,1080.0
21.57,1262.0,1200.0,1320.0,900.0,780.0,840.0,1020.0,1080.0,1080.0,1440.0,1140.0,1560.0,1500.0,1440.0,960.0,1620.0,1560.0,1320.0,2040.0,1200.0,2040.0,1080.0,1260.0,1560.0,1020.0,1140.0,1500.0,1020.0,1200.0,900.0,1140.0
21.580000000000002,1258.0,1200.0,1320.0,900.0,720.0,840.0,1020.0,1140.0,1080.0,1320.0,1080.0,1560.0,1320.0,1440.0,1020.0,1740.0,1560.0,1260.0,2040.0,1140.0,2160.0,1140.0,1200.0,1500.0,1080.0,1140.0,1500.0,1080.0,1200.0,900.0,1140.0
21.59,1252.0,1140.0,1320.0,960.0,720.0,780.0,900.0,1200.0,1080.0,1260.0,960.0,1620.0,1260.0,1560.0,1020.0,1740.0,1560.0,1200.0,2040.0,1140.0,2220.0,1140.0,1140.0,1380.0,1140.0,1140.0,1500.0,1020.0,1260.0,960.0,1200.0
21.6,1244.0,1140.0,1260.0,960.0,720.0,840.0,900.0,1200.0,960.0,1260.0,900.0,1620.0,1200.0,1620.0,1080.0,1620.0,1620.0,1320.0,1980.0,1140.0,2160.0,1140.0,1140.0,1320.0,1260.0,1260.0,1380.0,1080.0,1140.0,960.0,1140.0
21.61,1236.0,1200.0,1200.0,960.0,660.0,780.0,900.0,1200.0,1020.0,1080.0,960.0,1740.0,1080.0,1620.0,1260.0,1620.0,1560.0,1260.0,1920.0,1140.0,2040.0,1260.0,1080.0,1260.0,1140.0,1260.0,1380.0,1140.0,1200.0,1020.0,1140.0
21.62,1230.0,1260.0,1140.0,960.0,720.0,780.0,900.0,1260.0,1020.0,1080.0,840.0,1740.0,1140.0,1560.0,1260.0,1740.0,1620.0,1320.0,1800.0,1140.0,1980.0,1260.0,1080.0,1320.0,1080.0,1200.0,1440.0,1020.0,1140.0,960.0,1140.0
21.63,1220.0,1080.0,1260.0,960.0,780.0,780.0,840.0,1200.0,960.0,1020.0,840.0,1620.0,1140.0,1620.0,1260.0,1740.0,1620.0,1320.0,1800.0,1140.0,1920.0,1200.0,1140.0,1200.0,1200.0,1140.0,1500.0,960.0,1140.0,1020.0,1200.0
21.64,1210.0,1020.0,1200.0,900.0,720.0,660.0,900.0,1260.0,1080.0,1080.0,840.0,1620.0,1140.0,1560.0,1200.0,1620.0,1500.0,1320.0,1680.0,1080.0,1920.0,1260.0,1200.0,1200.0,1140.0,1140.0,1560.0,1020.0,1260.0,1020.0,1200.0
21.650000000000002,1208.0,960.0,1140.0,960.0,720.0,720.0,900.0,1260.0,1140.0,1080.0,840.0,1680.0,1140.0,1620.0,1140.0,1680.0,1560.0,1380.0,1560.0,1020.0,1860.0,1380.0,1200.0,1200.0,1140.0,1080.0,1560.0,1020.0,1260.0,960.0,1080.0
21.66,1188.0,960.0,1140.0,900.0,720.0,720.0,900.0,1260.0,1080.0,1080.0,900.0,1800.0,1080.0,1440.0,1200.0,1740.0,1500.0,1260.0,1500.0,1020.0,1860.0,1320.0,1200.0,1200.0,1260.0,1020.0,1440.0,900.0,1200.0,960.0,1080.0
21.67,1158.0,960.0,1020.0,900.0,840.0,780.0,840.0,1020.0,1020.0,1020.0,900.0,1800.0,1200.0,1320.0,1200.0,1620.0,1380.0,1260.0,1500.0,960.0,1800.0,1200.0,1140.0,1200.0,1380.0,1080.0,1380.0,900.0,1140.0,900.0,1080.0
21.68,1140.0,960.0,1020.0,900.0,840.0,780.0,780.0,1020.0,1020.0,1020.0,900.0,1920.0,1140.0,1380.0,1140.0,1680.0,1260.0,1320.0,1380.0,1020.0,1860.0,1200.0,1080.0,1200.0,1320.0,1080.0,1260.0,840.0,1080.0,840.0,960.0
21.69,1152.0,1020.0,1020.0,960.0,840.0,900.0,840.0,960.0,1020.0,1020.0,960.0,1800.0,1140.0,1440.0,1080.0,1620.0,1320.0,1260.0,1440.0,1080.0,1920.0,1140.0,1080.0,1200.0,1260.0,1080.0,1320.0,960.0,1140.0,780.0,960.0
21.7,1156.0,1020.0,1080.0,900.0,900.0,960.0,900.0,960.0,960.0,1140.0,960.0,1800.0,1200.0,1380.0,1020.0,1620.0,1500.0,1140.0,1380.0,1020.0,1920.0,1080.0,1080.0,1320.0,1200.0,1140.0,1260.0,840.0,1200.0,780.0,1020.0
21.71,1126.0,1020.0,1140.0,900.0,900.0,960.0,720.0,900.0,780.0,1020.0,1020.0,1740.0,1260.0,1500.0,1020.0,1620.0,1440.0,1140.0,1260.0,960.0,1920.0,1140.0,1140.0,1200.0,1140.0,1080.0,1140.0,720.0,1260.0,780.0,960.0
21.72,1128.0,960.0,1140.0,900.0,960.0,1020.0,720.0,960.0,720.0,1080.0,1020.0,1740.0,1260.0,1440.0,1140.0,1560.0,1440.0,1140.0,1080.0,1080.0,1740.0,1080.0,1140.0,1200.0,1140.0,1140.0,1080.0,780.0,1440.0,780.0,960.0
21.73,1112.0,1080.0,1200.0,840.0,960.0,1020.0,780.0,780.0,720.0,1080.0,960.0,1800.0,1200.0,1440.0,1320.0,1500.0,1380.0,1140.0,1080.0,1080.0,1740.0,1020.0,1080.0,1200.0,1080.0,1020.0,960.0,840.0,1380.0,780.0,900.0
21.740000000000002,1110.0,1080.0,1140.0,840.0,960.0,1140.0,840.0,840.0,720.0,1020.0,960.0,1860.0,1200.0,1440.0,1200.0,1440.0,1320.0,1140.0,1080.0,1020.0,1860.0,1020.0,1020.0,1200.0,1080.0,960.0,1080.0,840.0,1320.0,780.0,900.0
21.75,1122.0,1140.0,1200.0,900.0,960.0,1200.0,840.0,780.0,780.0,1200.0,1020.0,1800.0,1260.0,1440.0,1200.0,1320.0,1320.0,1200.0,1080.0,1020.0,1740.0,1080.0,1020.0,1140.0,1080.0,960.0,1080.0,840.0,1320.0,780.0,960.0
21.76,1128.0,1200.0,1140.0,1020.0,960.0,1260.0,960.0,960.0,840.0,1200.0,960.0,1740.0,1260.0,1320.0,1200.0,1380.0,1260.0,1200.0,1020.0,1080.0,1740.0,1020.0,1080.0,1140.0,960.0,960.0,1080.0,780.0,1320.0,840.0,960.0
21.77,1146.0,1140.0,1080.0,1140.0,1080.0,1320.0,960.0,1080.0,780.0,1140.0,900.0,1740.0,1200.0,1260.0,1200.0,1380.0,1200.0,1020.0,1140.0,1140.0,1740.0,1020.0,1140.0,1260.0,960.0,1080.0,1140.0,780.0,1380.0,960.0,1020.0
21.78,1128.0,1200.0,1080.0,1140.0,1080.0,1320.0,960.0,1320.0,720.0,1140.0,780.0,1620.0,1260.0,1260.0,1140.0,1200.0,1200.0,960.0,1140.0,1140.0,1740.0,900.0,1140.0,1140.0,840.0,1080.0,1140.0,840.0,1380.0,960.0,1020.0
21.79,1126.0,1140.0,1140.0,1200.0,1080.0,1320.0,1020.0,1260.0,720.0,1200.0,780.0,1620.0,1260.0,1320.0,1140.0,1080.0,1200.0,840.0,1140.0,1020.0,1740.0,900.0,1140.0,1140.0,900.0,960.0,1260.0,840.0,1500.0,960.0,960.0
21.8,1136.0,1260.0,1200.0,1140.0,1080.0,1320.0,1080.0,1320.0,840.0,1200.0,780.0,1560.0,1260.0,1260.0,1080.0,1020.0,1140.0,840.0,1020.0,1020.0,1800.0,1080.0,1020.0,1140.0,960.0,1080.0,1200.0,840.0,1560.0,1020.0,960.0
21.81,1140.0,1260.0,1260.0,1080.0,1140.0,1320.0,1200.0,1320.0,1020.0,1140.0,780.0,1560.0,1140.0,1380.0,960.0,1020.0,1140.0,840.0,1080.0,960.0,1800.0,1020.0,960.0,1140.0,1020.0,1080.0,1200.0,840.0,1560.0,960.0,1020.0
21.82,1128.0,1140.0,1320.0,1080.0,1080.0,1320.0,1200.0,1320.0,1020.0,1020.0,840.0,1500.0,1020.0,1320.0,960.0,1020.0,1140.0,840.0,1140.0,960.0,1920.0,1020.0,960.0,1200.0,900.0,1020.0,1260.0,840.0,1500.0,960.0,1020.0
21.830000000000002,1126.0,1260.0,1320.0,1080.0,1140.0,1200.0,1080.0,1320.0,1020.0,1020.0,900.0,1620.0,840.0,1320.0,1020.0,960.0,1140.0,840.0,1200.0,780.0,1800.0,1020.0,1020.0,1320.0,900.0,960.0,1200.0,900.0,1560.0,960.0,1080.0
21.84,1116.0,1200.0,1320.0,1020.0,1020.0,1200.0,960.0,1320.0,1020.0,1020.0,900.0,1680.0,960.0,1260.0,1140.0,900.0,1200.0,840.0,1260.0,780.0,1680.0,1020.0,1080.0,1260.0,840.0,1020.0,1260.0,900.0,1500.0,840.0,1080.0
21.85,1126.0,1200.0,1320.0,1020.0,960.0,1200.0,960.0,1380.0,1080.0,1020.0,1020.0,1680.0,1080.0,1200.0,1080.0,900.0,1200.0,840.0,1200.0,900.0,1620.0,960.0,1080.0,1260.0,1020.0,1020.0,1260.0,900.0,1440.0,900.0,1080.0
21.86,1112.0,1140.0,1200.0,1080.0,960.0,1200.0,840.0,1320.0,1080.0,960.0,1020.0,1560.0,1020.0,1200.0,1080.0,840.0,1200.0,840.0,1260.0,1020.0,1500.0,960.0,1020.0,1380.0,1020.0,1020.0,1260.0,960.0,1380.0,960.0,1080.0
21.87,1120.0,1080.0,1260.0,1020.0,960.0,1200.0,960.0,1320.0,1140.0,1020.0,960.0,1560.0,1020.0,1260.0,1140.0,900.0,1080.0,840.0,1260.0,1080.0,1380.0,1020.0,1080.0,1380.0,1020.0,1080.0,1320.0,960.0,1320.0,960.0,1020.0
21.88,1102.0,1080.0,1140.0,1020.0,900.0,1140.0,840.0,1320.0,1140.0,1080.0,900.0,1560.0,1020.0,1200.0,1200.0,840.0,1080.0,720.0,1260.0,1080.0,1320.0,960.0,1080.0,1320.0,1020.0,1020.0,1320.0,1020.0,1560.0,900.0,1020.0
21.89,1108.0,1080.0,1200.0,1080.0,900.0,1200.0,840.0,1380.0,1140.0,1200.0,900.0,1500.0,960.0,1260.0,1140.0,840.0,1140.0,600.0,1260.0,1020.0,1200.0,960.0,1140.0,1320.0,1140.0,1080.0,1260.0,1080.0,1440.0,1020.0,960.0
21.900000000000002,1106.0,1080.0,1260.0,960.0,840.0,1200.0,960.0,1380.0,1080.0,1140.0,900.0,1560.0,1020.0,1260.0,1080.0,840.0,1140.0,660.0,1320.0,1080.0,1140.0,900.0,1140.0,1380.0,1080.0,1020.0,1320.0,1080.0,1380.0,1080.0,900.0
21.91,1118.0,1080.0,1260.0,900.0,840.0,1260.0,960.0,1380.0,1260.0,1140.0,840.0,1560.0,1080.0,1200.0,1140.0,840.0,1140.0,660.0,1200.0,1200.0,1140.0,900.0,1260.0,1440.0,1080.0,1020.0,1380.0,1080.0,1380.0,1020.0,900.0
21.92,1118.0,1140.0,1440.0,900.0,840.0,1200.0,1020.0,1380.0,1200.0,960.0,840.0,1440.0,1080.0,1200.0,1140.0,900.0,1200.0,720.0,1320.0,1200.0,1080.0,840.0,1260.0,1440.0,1080.0,1020.0,1380.0,1020.0,1380.0,1020.0,900.0
21.93,1102.0,1080.0,1380.0,840.0,720.0,1080.0,960.0,1380.0,1380.0,900.0,900.0,1440.0,1140.0,1200.0,1080.0,900.0,1140.0,780.0,1200.0,1200.0,1080.0,840.0,1200.0,1380.0,1080.0,900.0,1500.0,1020.0,1380.0,1020.0,960.0
21.94,1106.0,1140.0,1200.0,840.0,660.0,960.0,960.0,1440.0,1320.0,900.0,900.0,1380.0,1140.0,1260.0,1080.0,900.0,1140.0,780.0,1260.0,1200.0,1200.0,840.0,1200.0,1380.0,960.0,1020.0,1560.0,1020.0,1560.0,1020.0,960.0
21.95,1094.0,1140.0,1260.0,780.0,660.0,1140.0,1020.0,1380.0,1320.0,900.0,780.0,1320.0,1140.0,1320.0,1080.0,900.0,960.0,840.0,1260.0,1200.0,1140.0,840.0,1200.0,1260.0,780.0,960.0,1500.0,1020.0,1560.0,1080.0,1080.0
21.96,1096.0,1080.0,1260.0,900.0,660.0,1140.0,900.0,1380.0,1260.0,900.0,780.0,1260.0,1200.0,1260.0,1020.0,900.0,960.0,780.0,1380.0,1200.0,1080.0,900.0,1260.0,1260.0,900.0,960.0,1560.0,960.0,1560.0,1140.0,1080.0
21.97,1082.0,1080.0,1200.0,960.0,720.0,1080.0,840.0,1200.0,1440.0,900.0,660.0,1080.0,1260.0,1320.0,1020.0,900.0,900.0,720.0,1320.0,1200.0,1140.0,960.0,1200.0,1140.0,720.0,1020.0,1620.0,900.0,1680.0,1080.0,1200.0
21.98,1096.0,1080.0,1260.0,900.0,780.0,1020.0,960.0,1200.0,1500.0,960.0,720.0,1080.0,1200.0,1440.0,1020.0,1080.0,840.0,720.0,1320.0,1260.0,1080.0,900.0,1200.0,1200.0,720.0,1080.0,1500.0,900.0,1680.0,1140.0,1140.0
21.990000000000002,1098.0,960.0,1200.0,1020.0,720.0,1140.0,1020.0,1320.0,1500.0,960.0,780.0,960.0,1260.0,1500.0,1020.0,1140.0,840.0,900.0,1320.0,1200.0,1020.0,960.0,1140.0,1200.0,720.0,1080.0,1320.0,900.0,1620.0,1200.0,1020.0
22.0,1084.0,960.0,1320.0,960.0,720.0,1140.0,1020.0,1260.0,1380.0,960.0,720.0,900.0,1260.0,1440.0,900.0,1140.0,780.0,900.0,1260.0,1260.0,1020.0,840.0,1080.0,1200.0,720.0,1140.0,1380.0,1020.0,1620.0,1260.0,960.0
22.01,1068.0,960.0,1320.0,900.0,720.0,1080.0,1080.0,1200.0,1320.0,960.0,720.0,840.0,1200.0,1380.0,960.0,1140.0,780.0,900.0,1260.0,1320.0,1020.0,840.0,1080.0,1260.0,660.0,1200.0,1260.0,900.0,1560.0,1260.0,960.0
22.02,1058.0,900.0,1260.0,840.0,780.0,1080.0,1140.0,1260.0,1320.0,840.0,780.0,900.0,1140.0,1200.0,1080.0,1020.0,840.0,1020.0,1260.0,1320.0,960.0,840.0,1020.0,1260.0,660.0,1140.0,1320.0,960.0,1440.0,1260.0,900.0
22.03,1054.0,840.0,1260.0,960.0,840.0,1020.0,1080.0,1200.0,1320.0,840.0,900.0,840.0,1260.0,1200.0,1080.0,1140.0,780.0,1020.0,1200.0,1320.0,1020.0,780.0,1020.0,1260.0,660.0,1080.0,1380.0,900.0,1320.0,1260.0,840.0
22.04,1044.0,840.0,1260.0,1020.0,780.0,1020.0,1140.0,1200.0,1320.0,780.0,900.0,840.0,1440.0,1140.0,1020.0,1020.0,720.0,1020.0,1200.0,1260.0,1020.0,780.0,960.0,1380.0,660.0,1140.0,1380.0,840.0,1200.0,1320.0,720.0
22.05,1046.0,840.0,1260.0,1020.0,720.0,1080.0,1140.0,1200.0,1380.0,780.0,960.0,780.0,1440.0,1200.0,1080.0,1020.0,780.0,900.0,1200.0,1140.0,960.0,720.0,960.0,1440.0,660.0,1200.0,1380.0,840.0,1200.0,1260.0,840.0
22.06,1066.0,900.0,1320.0,1020.0,720.0,1020.0,1140.0,1080.0,1380.0,900.0,1080.0,780.0,1440.0,1200.0,1260.0,960.0,780.0,900.0,1320.0,1080.0,960.0,660.0,1140.0,1440.0,600.0,1200.0,1440.0,840.0,1200.0,1320.0,900.0
22.07,1080.0,1020.0,1440.0,1020.0,780.0,1020.0,1140.0,1020.0,1320.0,900.0,1080.0,840.0,1440.0,1200.0,1320.0,900.0,720.0,960.0,1380.0,1020.0,1020.0,660.0,1200.0,1440.0,600.0,1320.0,1440.0,840.0,1200.0,1260.0,900.0
22.080000000000002,1076.0,1020.0,1380.0,1200.0,840.0,1080.0,1200.0,1020.0,1320.0,840.0,1020.0,840.0,1500.0,1200.0,1320.0,840.0,720.0,900.0,1380.0,780.0,1020.0,720.0,1320.0,1380.0,660.0,1260.0,1500.0,780.0,1080.0,1260.0,900.0
22.09,1084.0,1080.0,1380.0,1260.0,900.0,1080.0,1260.0,960.0,1260.0,780.0,1020.0,780.0,1620.0,1260.0,1320.0,840.0,780.0,900.0,1380.0,780.0,1080.0,660.0,1320.0,1440.0,660.0,1260.0,1500.0,780.0,1080.0,1200.0,900.0
22.1,1068.0,1200.0,1380.0,1260.0,780.0,960.0,1260.0,840.0,1260.0,780.0,1020.0,720.0,1620.0,1200.0,1380.0,900.0,780.0,900.0,1260.0,840.0,1080.0,660.0,1320.0,1380.0,600.0,1320.0,1440.0,780.0,1020.0,1200.0,900.0
22.11,1064.0,1200.0,1380.0,1260.0,720.0,1020.0,1320.0,780.0,1260.0,780.0,1020.0,660.0,1560.0,1200.0,1380.0,840.0,780.0,1020.0,1200.0,840.0,1080.0,600.0,1380.0,1320.0,660.0,1320.0,1320.0,840.0,1020.0,1140.0,1020.0
